5.917242871794633247e-18,5.736066161610000408e-18,-2.270984020886874173e-09,7.721498926521955236e-18,-1.329186701682198976e-09,-2.753784157544681338e-09
7.223861555677097085e-18,5.297967312734536394e-18,-1.787550027212714862e-09,8.093243511583940674e-18,-1.046236475038157853e-09,-2.167574646420056220e-09
7.087036596860650648e-18,6.093744565468209030e-18,-2.187533165967103310e-09,8.136673628562059796e-18,-1.280343295039669351e-09,-2.652592654114010751e-09
5.398897966039411725e-18,2.975456230905583904e-18,-1.492087718426816978e-09,6.436177051824822049e-18,-8.733054088479200909e-10,-1.809299109275469103e-09
8.731020979941034172e-18,7.831289837043711230e-18,-2.642748386083596615e-09,9.866227706633571072e-18,-1.546776713960917072e-09,-3.204584915752878480e-09
5.031344622328086059e-18,6.304460297819152244e-18,-1.917880100279717359e-09,6.574803281241894963e-18,-1.122517789863309899e-09,-2.325612110026423340e-09
5.783578360336551948e-18,5.267863025801666387e-18,-2.390523692279339843e-09,8.073993252482065488e-18,-1.399152253190190535e-09,-2.898738275804135494e-09
5.872181049622831741e-18,4.963569052498169421e-18,-2.086084596144566705e-09,8.106114029226448797e-18,-1.220966676670874798e-09,-2.529577449488350203e-09
7.470653334077542489e-18,6.936040895154441437e-18,-2.698132895269501896e-09,1.022894988772349637e-17,-1.579193168611340417e-09,-3.271744317898417297e-09
6.224970797171464350e-18,5.053436276838638077e-18,-2.139999983769562933e-09,7.837833268518892958e-18,-1.252522718902228810e-09,-2.594954087332536746e-09
5.296986155220287186e-18,5.750235465998827759e-18,-1.850583749386931356e-09,6.591684705326841099e-18,-1.083129974919268159e-09,-2.244008463134247471e-09
4.671577068099935575e-18,5.349160227943334075e-18,-1.730337073839341670e-09,5.893335497867846552e-18,-1.012750226217914380e-09,-2.098197123911332672e-09
5.840901417659153522e-18,6.929278185847107161e-18,-2.263764296685447346e-09,7.906617829156966575e-18,-1.324960888407145834e-09,-2.745030268031340070e-09
5.461775662306249339e-18,6.055065633055817782e-18,-2.033109425979814921e-09,7.372560461653974056e-18,-1.189960711659782104e-09,-2.465339334935784442e-09
6.683378354444676592e-18,4.933078833538591400e-18,-2.045484762000351395e-09,8.063614751445784159e-18,-1.197203827078378495e-09,-2.480346100163748280e-09
7.810914499641908402e-18,8.075851480630483532e-18,-2.918981581477956473e-09,1.036702262047354879e-17,-1.708453668718927850e-09,-3.539544051023591350e-09
5.727549629487997239e-18,6.085848921848537315e-18,-2.122725791550697122e-09,7.417676374844407198e-18,-1.242412328847696763e-09,-2.574007557286777461e-09
8.274783718948326942e-18,6.979610413761756361e-18,-2.373879905477499073e-09,9.514953773682841274e-18,-1.389410500669953655e-09,-2.878555745464450336e-09
6.347546471748228532e-18,5.377085569957415959e-18,-2.344605475869667956e-09,7.689168706766148488e-18,-1.372276331432992938e-09,-2.843057549221349193e-09
7.367244738368991376e-18,6.527420913248869360e-18,-2.528956725363101799e-09,8.688405988480969173e-18,-1.480175658490007696e-09,-3.066601443972601006e-09
5.737443362213085693e-18,5.767705413597109049e-18,-2.369112144612605927e-09,7.651588261651800802e-18,-1.386620130260168026e-09,-2.872774703494755831e-09
3.882832479969124661e-18,3.831331221654187286e-18,-1.376891225888725917e-09,5.094909125863136432e-18,-8.058820176889024657e-10,-1.669611637246917569e-09
5.559748692106898945e-18,5.582306871571936624e-18,-1.866823648258347125e-09,6.995245991861091155e-18,-1.092635033497333124e-09,-2.263701348643748842e-09
-5.105545292813516633e-10,-5.225764803478173537e-10,2.142034920283902577e-01,-7.140306051270922384e-10,1.253713997831793769e-01,2.597422013509165239e-01
-1.701848997901958340e-10,-1.741922178738164628e-10,7.140118763250333234e-02,-2.380102807473793912e-10,4.179048042074869074e-02,8.658076242883247509e-02
-1.415433745680934435e-09,-1.448762846240212806e-09,5.938462915649865836e-01,-1.979540102754896908e-09,3.475729556254700259e-01,7.200953708771887785e-01
-7.986375382546432685e-10,-8.174428819230002574e-10,3.350689515040429223e-01,-1.116926152305309562e-09,1.961128788153866931e-01,4.063031197302707231e-01
-9.982969428550967807e-10,-1.021803622915348359e-09,4.188361979100494459e-01,-1.396157717506817293e-09,2.451411035117636583e-01,5.078789100062730544e-01
-1.748827510851199994e-09,-1.790006969506752046e-09,7.337218757677989034e-01,-2.445804430823454637e-09,4.294408916751977778e-01,8.897078819156495344e-01
-7.986375844256482172e-10,-8.174429290848833109e-10,3.350689707675091333e-01,-1.116926216544097410e-09,1.961128900901218941e-01,4.063031430890636231e-01
-1.566113509263310883e-09,-1.602990644809772801e-09,6.570640854074973891e-01,-2.190271679741242771e-09,3.845737684048834426e-01,7.967529864076642321e-01
-9.617035151196927677e-10,-9.843487474670433370e-10,4.034835120523765917e-01,-1.344980609058805641e-09,2.361553129525839900e-01,4.892623114455302846e-01
-1.549850277225867200e-09,-1.586344309238500726e-09,6.502407648020734898e-01,-2.167526761173242273e-09,3.805801395085480765e-01,7.884790582018307292e-01
-5.105545283074116325e-10,-5.225764788746632766e-10,2.142034910241505663e-01,-7.140306026084054418e-10,1.253713991954069629e-01,2.597422001331811114e-01
-1.996594856610419991e-10,-2.043608240682540488e-10,8.376728055184494426e-02,-2.792316799962297773e-10,4.902824468163270721e-02,1.015758316810926737e-01
8.120020271988181615e-18,8.148196957419974839e-18,-2.680798200426836706e-09,1.056664430558275655e-17,-1.569046863182536199e-09,-3.250723595178367962e-09
-5.989782303643672777e-10,-6.130822402778691656e-10,2.513017463865327428e-01,-8.376947221138202106e-10,1.470846782847990142e-01,3.047273795205132640e-01
