nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
3.000000000000000000e+00
1.000000000000000000e+00
3.333333333333333481e+00
4.000000000000000000e+00
5.000000000000000000e+00
4.000000000000000000e+00
4.000000000000000000e+00
3.666666666666666519e+00
3.500000000000000000e+00
4.500000000000000000e+00
3.000000000000000000e+00
1.000000000000000000e+00
nan
3.000000000000000000e+00
